nb_sow, date, nb_S, nb_IN, nb_IP, nb_CP, nb_S_o, nb_IN_o, nb_IP_o, nb_CP_o, seed
38.0,122.0,418.0,0.0,115.0,266.0,0.0,0.0,0.0,0.0,3
38.0,122.0,418.0,0.0,65.0,316.0,0.0,0.0,0.0,0.0,8
38.0,122.0,418.0,0.0,57.0,324.0,0.0,0.0,0.0,0.0,6
38.0,122.0,418.0,0.0,143.0,238.0,0.0,0.0,0.0,0.0,9
37.0,154.0,0.0,237.0,130.0,40.0,1.0,25.0,106.0,239.0,1
37.0,154.0,0.0,229.0,101.0,77.0,0.0,17.0,76.0,278.0,7
37.0,154.0,0.0,237.0,130.0,40.0,1.0,25.0,106.0,239.0,1
37.0,154.0,0.0,210.0,157.0,40.0,0.0,29.0,160.0,182.0,9
37.0,147.0,194.0,207.0,166.0,211.0,0.0,0.0,0.0,0.0,0
37.0,154.0,0.0,237.0,130.0,40.0,1.0,25.0,106.0,239.0,1
37.0,147.0,205.0,195.0,128.0,250.0,0.0,0.0,0.0,0.0,4
37.0,147.0,205.0,195.0,128.0,250.0,0.0,0.0,0.0,0.0,4
37.0,147.0,212.0,191.0,162.0,213.0,0.0,0.0,0.0,0.0,9
37.0,122.0,407.0,0.0,161.0,210.0,0.0,0.0,0.0,0.0,0
37.0,147.0,194.0,207.0,166.0,211.0,0.0,0.0,0.0,0.0,0
37.0,122.0,407.0,0.0,59.0,312.0,0.0,0.0,0.0,0.0,6
37.0,122.0,407.0,0.0,115.0,256.0,0.0,0.0,0.0,0.0,1
37.0,122.0,407.0,0.0,59.0,312.0,0.0,0.0,0.0,0.0,6
37.0,122.0,407.0,0.0,60.0,311.0,0.0,0.0,0.0,0.0,7
36.0,154.0,0.0,215.0,107.0,74.0,1.0,24.0,68.0,268.0,7
36.0,154.0,0.0,230.0,88.0,78.0,1.0,24.0,63.0,273.0,6
36.0,154.0,0.0,225.0,130.0,41.0,1.0,20.0,153.0,187.0,5
36.0,147.0,231.0,154.0,83.0,289.0,0.0,0.0,0.0,0.0,8
36.0,154.0,0.0,223.0,120.0,53.0,0.0,24.0,102.0,235.0,4
36.0,147.0,270.0,124.0,116.0,247.0,0.0,0.0,0.0,0.0,4
36.0,154.0,0.0,229.0,116.0,51.0,0.0,23.0,113.0,225.0,3
36.0,147.0,286.0,108.0,135.0,228.0,0.0,0.0,0.0,0.0,9
36.0,147.0,258.0,134.0,68.0,297.0,0.0,0.0,0.0,0.0,2
36.0,147.0,186.0,207.0,75.0,289.0,0.0,0.0,0.0,0.0,7
36.0,122.0,396.0,0.0,63.0,298.0,0.0,0.0,0.0,0.0,8
36.0,122.0,396.0,0.0,137.0,224.0,0.0,0.0,0.0,0.0,9
36.0,122.0,396.0,0.0,157.0,204.0,0.0,0.0,0.0,0.0,0
36.0,122.0,396.0,0.0,63.0,298.0,0.0,0.0,0.0,0.0,8
36.0,122.0,396.0,0.0,137.0,224.0,0.0,0.0,0.0,0.0,9
35.0,154.0,0.0,230.0,106.0,49.0,0.0,23.0,99.0,229.0,4
35.0,154.0,0.0,215.0,125.0,45.0,0.0,22.0,133.0,196.0,0
35.0,122.0,385.0,0.0,62.0,289.0,0.0,0.0,0.0,0.0,7
35.0,122.0,385.0,1.0,63.0,287.0,0.0,0.0,0.0,0.0,6
35.0,154.0,0.0,222.0,118.0,45.0,0.0,26.0,128.0,197.0,5
35.0,154.0,0.0,215.0,119.0,51.0,0.0,25.0,107.0,219.0,1
35.0,122.0,385.0,0.0,109.0,242.0,0.0,0.0,0.0,0.0,1
35.0,154.0,0.0,219.0,121.0,45.0,0.0,17.0,108.0,226.0,3
35.0,122.0,385.0,1.0,63.0,287.0,0.0,0.0,0.0,0.0,6
35.0,147.0,249.0,133.0,131.0,223.0,0.0,0.0,0.0,0.0,5
35.0,122.0,385.0,0.0,102.0,249.0,0.0,0.0,0.0,0.0,3
35.0,147.0,257.0,124.0,117.0,238.0,0.0,0.0,0.0,0.0,1
35.0,147.0,296.0,84.0,106.0,250.0,0.0,0.0,0.0,0.0,4
35.0,147.0,249.0,133.0,131.0,223.0,0.0,0.0,0.0,0.0,5
35.0,147.0,263.0,121.0,67.0,285.0,0.0,0.0,0.0,0.0,2
34.0,154.0,0.0,206.0,129.0,39.0,0.0,28.0,129.0,184.0,5
34.0,154.0,0.0,212.0,124.0,38.0,0.0,25.0,104.0,212.0,4
34.0,154.0,0.0,207.0,117.0,50.0,0.0,28.0,138.0,175.0,9
34.0,154.0,0.0,208.0,130.0,36.0,0.0,25.0,129.0,187.0,0
34.0,154.0,0.0,229.0,75.0,70.0,1.0,23.0,65.0,252.0,2
34.0,147.0,272.0,101.0,63.0,279.0,0.0,0.0,0.0,0.0,2
34.0,147.0,206.0,162.0,144.0,203.0,0.0,0.0,0.0,0.0,5
34.0,147.0,280.0,92.0,104.0,239.0,0.0,0.0,0.0,0.0,3
34.0,122.0,374.0,0.0,93.0,248.0,0.0,0.0,0.0,0.0,3
34.0,147.0,280.0,92.0,104.0,239.0,0.0,0.0,0.0,0.0,3
34.0,122.0,374.0,1.0,121.0,219.0,0.0,0.0,0.0,0.0,1
34.0,122.0,374.0,0.0,143.0,198.0,0.0,0.0,0.0,0.0,5
34.0,147.0,239.0,131.0,121.0,224.0,0.0,0.0,0.0,0.0,4
34.0,122.0,374.0,1.0,121.0,219.0,0.0,0.0,0.0,0.0,1
34.0,122.0,374.0,0.0,143.0,198.0,0.0,0.0,0.0,0.0,5
33.0,154.0,0.0,207.0,102.0,54.0,0.0,23.0,106.0,202.0,4
33.0,147.0,328.0,34.0,137.0,195.0,0.0,0.0,0.0,0.0,9
33.0,147.0,237.0,121.0,133.0,203.0,0.0,0.0,0.0,0.0,1
33.0,154.0,0.0,220.0,110.0,33.0,1.0,23.0,129.0,178.0,9
33.0,147.0,286.0,76.0,54.0,278.0,0.0,0.0,0.0,0.0,8
33.0,154.0,0.0,207.0,102.0,54.0,0.0,23.0,106.0,202.0,4
33.0,147.0,237.0,121.0,133.0,203.0,0.0,0.0,0.0,0.0,1
33.0,154.0,0.0,205.0,86.0,72.0,0.0,26.0,52.0,253.0,8
33.0,154.0,0.0,205.0,86.0,72.0,0.0,26.0,52.0,253.0,8
33.0,147.0,269.0,93.0,64.0,268.0,0.0,0.0,0.0,0.0,7
33.0,122.0,363.0,0.0,63.0,268.0,0.0,0.0,0.0,0.0,6
33.0,122.0,363.0,0.0,55.0,276.0,0.0,0.0,0.0,0.0,2
33.0,122.0,363.0,0.0,55.0,276.0,0.0,0.0,0.0,0.0,8
33.0,122.0,363.0,0.0,105.0,226.0,0.0,0.0,0.0,0.0,4
33.0,122.0,363.0,0.0,59.0,272.0,0.0,0.0,0.0,0.0,7
32.0,154.0,0.0,190.0,86.0,76.0,0.0,22.0,70.0,229.0,2
32.0,154.0,0.0,189.0,115.0,48.0,0.0,24.0,94.0,203.0,4
32.0,154.0,0.0,189.0,115.0,48.0,0.0,24.0,94.0,203.0,4
32.0,154.0,320.0,0.0,9.0,23.0,0.0,24.0,122.0,175.0,5
32.0,154.0,0.0,209.0,99.0,44.0,1.0,23.0,104.0,193.0,1
32.0,147.0,244.0,107.0,66.0,256.0,0.0,0.0,0.0,0.0,2
32.0,147.0,343.0,8.0,120.0,202.0,0.0,0.0,0.0,0.0,5
32.0,147.0,236.0,113.0,132.0,192.0,0.0,0.0,0.0,0.0,0
32.0,147.0,244.0,107.0,66.0,256.0,0.0,0.0,0.0,0.0,2
32.0,147.0,343.0,8.0,120.0,202.0,0.0,0.0,0.0,0.0,5
32.0,122.0,352.0,0.0,66.0,255.0,0.0,0.0,0.0,0.0,7
32.0,122.0,352.0,0.0,99.0,222.0,0.0,0.0,0.0,0.0,4
32.0,122.0,352.0,0.0,119.0,202.0,0.0,0.0,0.0,0.0,0
32.0,122.0,352.0,0.0,99.0,222.0,0.0,0.0,0.0,0.0,4
32.0,122.0,352.0,0.0,119.0,202.0,0.0,0.0,0.0,0.0,0
31.0,154.0,0.0,184.0,110.0,47.0,0.0,23.0,142.0,146.0,0
31.0,154.0,0.0,187.0,93.0,61.0,0.0,23.0,61.0,227.0,8
31.0,154.0,0.0,184.0,92.0,65.0,0.0,21.0,57.0,233.0,6
31.0,154.0,310.0,0.0,7.0,24.0,0.0,23.0,92.0,196.0,4
31.0,147.0,237.0,101.0,61.0,253.0,0.0,0.0,0.0,0.0,6
31.0,154.0,0.0,187.0,93.0,61.0,0.0,23.0,61.0,227.0,8
31.0,147.0,256.0,83.0,146.0,167.0,0.0,0.0,0.0,0.0,0
31.0,147.0,277.0,62.0,51.0,262.0,0.0,0.0,0.0,0.0,8
31.0,147.0,331.0,10.0,87.0,224.0,0.0,0.0,0.0,0.0,4
31.0,147.0,240.0,98.0,116.0,198.0,0.0,0.0,0.0,0.0,9
31.0,122.0,341.0,0.0,57.0,254.0,0.0,0.0,0.0,0.0,6
31.0,122.0,341.0,0.0,64.0,247.0,0.0,0.0,0.0,0.0,2
31.0,122.0,341.0,0.0,110.0,201.0,0.0,0.0,0.0,0.0,9
31.0,122.0,341.0,0.0,95.0,216.0,0.0,0.0,0.0,0.0,4
31.0,122.0,341.0,0.0,110.0,201.0,0.0,0.0,0.0,0.0,9
30.0,154.0,0.0,181.0,101.0,48.0,0.0,22.0,104.0,175.0,4
30.0,154.0,0.0,184.0,99.0,47.0,0.0,20.0,84.0,197.0,3
30.0,154.0,0.0,181.0,101.0,48.0,0.0,22.0,104.0,175.0,4
30.0,154.0,0.0,193.0,74.0,63.0,0.0,22.0,67.0,212.0,8
30.0,147.0,259.0,70.0,57.0,245.0,0.0,0.0,0.0,0.0,8
30.0,154.0,0.0,181.0,101.0,48.0,0.0,22.0,104.0,175.0,4
30.0,147.0,266.0,62.0,53.0,250.0,0.0,0.0,0.0,0.0,7
30.0,147.0,211.0,114.0,116.0,190.0,0.0,0.0,0.0,0.0,1
30.0,147.0,240.0,86.0,101.0,204.0,0.0,0.0,0.0,0.0,4
30.0,147.0,316.0,14.0,118.0,183.0,0.0,0.0,0.0,0.0,0
30.0,122.0,330.0,1.0,94.0,206.0,0.0,0.0,0.0,0.0,1
30.0,122.0,330.0,0.0,66.0,235.0,0.0,0.0,0.0,0.0,2
30.0,122.0,330.0,1.0,94.0,206.0,0.0,0.0,0.0,0.0,1
30.0,122.0,330.0,0.0,99.0,202.0,0.0,0.0,0.0,0.0,4
30.0,122.0,330.0,0.0,99.0,202.0,0.0,0.0,0.0,0.0,4
29.0,154.0,0.0,181.0,89.0,49.0,0.0,17.0,80.0,194.0,1
29.0,154.0,0.0,178.0,77.0,64.0,0.0,22.0,45.0,224.0,6
29.0,154.0,0.0,176.0,93.0,50.0,1.0,19.0,90.0,181.0,3
29.0,154.0,0.0,180.0,101.0,38.0,1.0,18.0,117.0,155.0,0
29.0,154.0,0.0,178.0,77.0,64.0,0.0,22.0,45.0,224.0,6
29.0,147.0,192.0,125.0,90.0,203.0,0.0,0.0,0.0,0.0,1
29.0,147.0,288.0,30.0,125.0,167.0,0.0,0.0,0.0,0.0,9
29.0,147.0,221.0,97.0,85.0,207.0,0.0,0.0,0.0,0.0,3
29.0,147.0,273.0,45.0,60.0,232.0,0.0,0.0,0.0,0.0,7
29.0,147.0,273.0,45.0,60.0,232.0,0.0,0.0,0.0,0.0,7
29.0,122.0,319.0,0.0,58.0,233.0,0.0,0.0,0.0,0.0,7
29.0,122.0,319.0,0.0,110.0,181.0,0.0,0.0,0.0,0.0,5
29.0,122.0,319.0,0.0,119.0,172.0,0.0,0.0,0.0,0.0,0
29.0,122.0,319.0,0.0,48.0,243.0,0.0,0.0,0.0,0.0,6
29.0,122.0,319.0,0.0,110.0,181.0,0.0,0.0,0.0,0.0,5
28.0,154.0,0.0,164.0,112.0,32.0,0.0,18.0,110.0,153.0,9
28.0,154.0,0.0,185.0,81.0,42.0,1.0,20.0,106.0,154.0,3
28.0,154.0,0.0,164.0,112.0,32.0,0.0,18.0,110.0,153.0,9
28.0,154.0,0.0,164.0,112.0,32.0,0.0,18.0,110.0,153.0,9
28.0,147.0,215.0,91.0,122.0,161.0,0.0,0.0,0.0,0.0,9
28.0,154.0,0.0,184.0,84.0,40.0,0.0,20.0,92.0,169.0,4
28.0,147.0,242.0,64.0,50.0,233.0,0.0,0.0,0.0,0.0,7
28.0,147.0,228.0,77.0,126.0,158.0,0.0,0.0,0.0,0.0,5
28.0,147.0,215.0,91.0,122.0,161.0,0.0,0.0,0.0,0.0,9
28.0,147.0,277.0,30.0,91.0,191.0,0.0,0.0,0.0,0.0,1
28.0,122.0,308.0,0.0,42.0,239.0,0.0,0.0,0.0,0.0,8
28.0,122.0,308.0,0.0,85.0,196.0,0.0,0.0,0.0,0.0,4
28.0,122.0,308.0,0.0,56.0,225.0,0.0,0.0,0.0,0.0,2
28.0,122.0,308.0,0.0,85.0,196.0,0.0,0.0,0.0,0.0,4
28.0,122.0,308.0,0.0,42.0,239.0,0.0,0.0,0.0,0.0,8
27.0,154.0,0.0,168.0,94.0,35.0,0.0,15.0,82.0,174.0,1
27.0,154.0,0.0,168.0,71.0,58.0,2.0,17.0,52.0,200.0,8
27.0,154.0,0.0,168.0,94.0,35.0,0.0,20.0,101.0,150.0,0
27.0,154.0,0.0,168.0,94.0,35.0,0.0,20.0,101.0,150.0,0
27.0,154.0,0.0,183.0,79.0,35.0,0.0,18.0,109.0,144.0,9
27.0,147.0,208.0,88.0,42.0,230.0,0.0,0.0,0.0,0.0,7
27.0,147.0,262.0,35.0,97.0,174.0,0.0,0.0,0.0,0.0,3
27.0,147.0,222.0,75.0,87.0,184.0,0.0,0.0,0.0,0.0,1
27.0,147.0,205.0,90.0,96.0,177.0,0.0,0.0,0.0,0.0,4
27.0,122.0,297.0,0.0,80.0,191.0,0.0,0.0,0.0,0.0,1
27.0,147.0,245.0,49.0,64.0,210.0,0.0,0.0,0.0,0.0,8
27.0,122.0,297.0,0.0,51.0,220.0,0.0,0.0,0.0,0.0,2
27.0,122.0,297.0,0.0,41.0,230.0,0.0,0.0,0.0,0.0,6
27.0,122.0,297.0,0.0,110.0,161.0,0.0,0.0,0.0,0.0,5
27.0,122.0,297.0,1.0,27.0,243.0,0.0,0.0,0.0,0.0,8
26.0,154.0,0.0,165.0,90.0,31.0,0.0,19.0,76.0,166.0,1
26.0,154.0,0.0,165.0,90.0,31.0,0.0,19.0,76.0,166.0,1
26.0,154.0,0.0,161.0,72.0,53.0,0.0,19.0,40.0,202.0,8
26.0,147.0,250.0,36.0,112.0,149.0,0.0,0.0,0.0,0.0,5
26.0,154.0,0.0,161.0,90.0,35.0,0.0,18.0,79.0,164.0,4
26.0,154.0,0.0,161.0,72.0,53.0,0.0,19.0,40.0,202.0,8
26.0,147.0,247.0,39.0,38.0,223.0,0.0,0.0,0.0,0.0,7
26.0,147.0,232.0,52.0,121.0,142.0,0.0,0.0,0.0,0.0,9
26.0,122.0,286.0,0.0,51.0,210.0,0.0,0.0,0.0,0.0,7
26.0,147.0,232.0,52.0,121.0,142.0,0.0,0.0,0.0,0.0,9
26.0,122.0,286.0,0.0,62.0,199.0,0.0,0.0,0.0,0.0,2
26.0,122.0,286.0,0.0,80.0,181.0,0.0,0.0,0.0,0.0,4
26.0,122.0,286.0,0.0,81.0,180.0,0.0,0.0,0.0,0.0,3
26.0,122.0,286.0,0.0,44.0,217.0,0.0,0.0,0.0,0.0,8
26.0,147.0,209.0,76.0,87.0,175.0,0.0,0.0,0.0,0.0,3
25.0,154.0,0.0,164.0,76.0,35.0,0.0,16.0,76.0,159.0,3
25.0,154.0,0.0,163.0,88.0,24.0,1.0,18.0,66.0,166.0,1
25.0,154.0,0.0,161.0,58.0,56.0,0.0,17.0,53.0,181.0,8
25.0,154.0,0.0,153.0,73.0,49.0,0.0,18.0,51.0,182.0,2
25.0,154.0,0.0,161.0,58.0,56.0,0.0,17.0,53.0,181.0,8
25.0,147.0,220.0,52.0,44.0,210.0,0.0,0.0,0.0,0.0,6
25.0,147.0,264.0,11.0,92.0,159.0,0.0,0.0,0.0,0.0,9
25.0,147.0,231.0,42.0,80.0,173.0,0.0,0.0,0.0,0.0,4
25.0,147.0,183.0,88.0,46.0,209.0,0.0,0.0,0.0,0.0,8
25.0,122.0,275.0,0.0,103.0,148.0,0.0,0.0,0.0,0.0,0
25.0,147.0,239.0,36.0,68.0,183.0,0.0,0.0,0.0,0.0,1
25.0,122.0,275.0,0.0,71.0,180.0,0.0,0.0,0.0,0.0,1
25.0,122.0,275.0,0.0,49.0,202.0,0.0,0.0,0.0,0.0,2
25.0,122.0,275.0,0.0,44.0,207.0,0.0,0.0,0.0,0.0,8
25.0,122.0,275.0,0.0,103.0,148.0,0.0,0.0,0.0,0.0,0
24.0,154.0,1.0,159.0,60.0,44.0,0.0,19.0,36.0,186.0,6
24.0,154.0,0.0,146.0,80.0,38.0,1.0,21.0,58.0,161.0,1
24.0,154.0,0.0,159.0,67.0,38.0,1.0,21.0,40.0,179.0,8
24.0,147.0,247.0,17.0,100.0,141.0,0.0,0.0,0.0,0.0,9
24.0,154.0,0.0,155.0,81.0,28.0,1.0,17.0,71.0,152.0,4
24.0,147.0,217.0,47.0,69.0,172.0,0.0,0.0,0.0,0.0,4
24.0,154.0,0.0,150.0,80.0,34.0,3.0,14.0,69.0,155.0,3
24.0,147.0,224.0,38.0,42.0,201.0,0.0,0.0,0.0,0.0,8
24.0,147.0,239.0,25.0,101.0,140.0,0.0,0.0,0.0,0.0,0
24.0,147.0,247.0,17.0,100.0,141.0,0.0,0.0,0.0,0.0,9
24.0,122.0,264.0,0.0,91.0,150.0,0.0,0.0,0.0,0.0,5
24.0,122.0,264.0,0.0,47.0,194.0,0.0,0.0,0.0,0.0,8
24.0,122.0,264.0,0.0,91.0,150.0,0.0,0.0,0.0,0.0,5
24.0,122.0,264.0,0.0,91.0,150.0,0.0,0.0,0.0,0.0,5
24.0,122.0,264.0,0.0,91.0,150.0,0.0,0.0,0.0,0.0,0
23.0,154.0,0.0,149.0,67.0,37.0,3.0,12.0,77.0,139.0,1
23.0,154.0,0.0,147.0,61.0,45.0,5.0,10.0,42.0,174.0,8
23.0,154.0,0.0,136.0,92.0,25.0,3.0,13.0,95.0,120.0,5
23.0,154.0,0.0,147.0,61.0,45.0,5.0,10.0,42.0,174.0,8
23.0,154.0,0.0,147.0,83.0,23.0,0.0,20.0,80.0,131.0,0
23.0,147.0,217.0,34.0,33.0,200.0,0.0,0.0,0.0,0.0,2
23.0,147.0,215.0,38.0,82.0,149.0,0.0,0.0,0.0,0.0,4
23.0,147.0,201.0,51.0,97.0,135.0,0.0,0.0,0.0,0.0,5
23.0,147.0,194.0,58.0,81.0,151.0,0.0,0.0,0.0,0.0,0
23.0,147.0,217.0,36.0,77.0,154.0,0.0,0.0,0.0,0.0,1
23.0,122.0,253.0,0.0,44.0,187.0,0.0,0.0,0.0,0.0,7
23.0,122.0,253.0,0.0,43.0,188.0,0.0,0.0,0.0,0.0,2
23.0,122.0,253.0,0.0,38.0,193.0,0.0,0.0,0.0,0.0,6
23.0,122.0,253.0,0.0,43.0,188.0,0.0,0.0,0.0,0.0,2
23.0,122.0,253.0,0.0,99.0,132.0,0.0,0.0,0.0,0.0,9
22.0,154.0,0.0,145.0,74.0,23.0,4.0,10.0,85.0,122.0,9
22.0,154.0,0.0,137.0,71.0,34.0,1.0,11.0,83.0,126.0,3
22.0,154.0,220.0,0.0,7.0,15.0,0.0,15.0,47.0,159.0,6
22.0,154.0,0.0,146.0,69.0,27.0,0.0,14.0,65.0,142.0,1
22.0,154.0,0.0,152.0,52.0,38.0,0.0,12.0,36.0,173.0,2
22.0,147.0,214.0,26.0,76.0,147.0,0.0,0.0,0.0,0.0,3
22.0,147.0,208.0,33.0,100.0,122.0,0.0,0.0,0.0,0.0,9
22.0,147.0,233.0,9.0,40.0,181.0,0.0,0.0,0.0,0.0,6
22.0,147.0,224.0,18.0,33.0,188.0,0.0,0.0,0.0,0.0,2
22.0,147.0,214.0,26.0,76.0,147.0,0.0,0.0,0.0,0.0,3
22.0,122.0,242.0,1.0,84.0,136.0,0.0,0.0,0.0,0.0,4
22.0,122.0,242.0,1.0,84.0,136.0,0.0,0.0,0.0,0.0,4
22.0,122.0,242.0,0.0,40.0,181.0,0.0,0.0,0.0,0.0,2
22.0,122.0,242.0,0.0,89.0,132.0,0.0,0.0,0.0,0.0,5
22.0,122.0,242.0,0.0,60.0,161.0,0.0,0.0,0.0,0.0,1
21.0,154.0,0.0,133.0,54.0,44.0,3.0,13.0,39.0,156.0,8
21.0,154.0,0.0,134.0,56.0,41.0,0.0,16.0,37.0,158.0,7
21.0,154.0,0.0,137.0,53.0,41.0,2.0,13.0,37.0,159.0,2
21.0,154.0,210.0,0.0,8.0,13.0,5.0,11.0,77.0,118.0,5
21.0,154.0,0.0,134.0,56.0,41.0,0.0,16.0,37.0,158.0,7
21.0,147.0,191.0,39.0,38.0,174.0,0.0,0.0,0.0,0.0,8
21.0,147.0,228.0,3.0,85.0,126.0,0.0,0.0,0.0,0.0,5
21.0,147.0,228.0,3.0,85.0,126.0,0.0,0.0,0.0,0.0,5
21.0,147.0,227.0,4.0,43.0,168.0,0.0,0.0,0.0,0.0,6
21.0,147.0,227.0,4.0,43.0,168.0,0.0,0.0,0.0,0.0,6
21.0,122.0,231.0,0.0,59.0,152.0,0.0,0.0,0.0,0.0,3
21.0,122.0,231.0,0.0,32.0,179.0,0.0,0.0,0.0,0.0,7
21.0,122.0,231.0,0.0,36.0,175.0,0.0,0.0,0.0,0.0,8
21.0,122.0,231.0,0.0,32.0,179.0,0.0,0.0,0.0,0.0,7
21.0,122.0,231.0,0.0,40.0,171.0,0.0,0.0,0.0,0.0,6
20.0,154.0,200.0,0.0,10.0,10.0,0.0,12.0,65.0,124.0,3
20.0,154.0,200.0,0.0,6.0,14.0,2.0,13.0,80.0,106.0,0
20.0,154.0,0.0,147.0,42.0,31.0,0.0,12.0,42.0,147.0,2
20.0,147.0,216.0,4.0,62.0,139.0,0.0,0.0,0.0,0.0,3
20.0,154.0,200.0,0.0,8.0,12.0,2.0,14.0,84.0,101.0,5
20.0,154.0,200.0,0.0,10.0,10.0,0.0,12.0,65.0,124.0,3
20.0,147.0,216.0,3.0,80.0,122.0,0.0,0.0,0.0,0.0,9
20.0,147.0,214.0,5.0,84.0,118.0,0.0,0.0,0.0,0.0,5
20.0,147.0,214.0,5.0,84.0,118.0,0.0,0.0,0.0,0.0,5
20.0,147.0,209.0,10.0,39.0,163.0,0.0,0.0,0.0,0.0,8
20.0,122.0,220.0,0.0,91.0,110.0,0.0,0.0,0.0,0.0,0
20.0,122.0,220.0,0.0,37.0,164.0,0.0,0.0,0.0,0.0,6
20.0,122.0,220.0,0.0,41.0,160.0,0.0,0.0,0.0,0.0,2
20.0,122.0,220.0,0.0,73.0,128.0,0.0,0.0,0.0,0.0,9
20.0,122.0,220.0,0.0,68.0,133.0,0.0,0.0,0.0,0.0,4
19.0,154.0,0.0,139.0,41.0,29.0,1.0,16.0,38.0,136.0,8
19.0,154.0,2.0,138.0,43.0,26.0,1.0,15.0,59.0,116.0,3
19.0,154.0,0.0,125.0,63.0,21.0,3.0,13.0,69.0,106.0,1
19.0,154.0,2.0,138.0,43.0,26.0,1.0,15.0,59.0,116.0,3
19.0,154.0,2.0,138.0,43.0,26.0,1.0,15.0,59.0,116.0,3
19.0,147.0,193.0,14.0,55.0,138.0,0.0,0.0,0.0,0.0,4
19.0,147.0,204.0,4.0,75.0,117.0,0.0,0.0,0.0,0.0,0
19.0,147.0,174.0,34.0,23.0,169.0,0.0,0.0,0.0,0.0,7
19.0,147.0,195.0,14.0,63.0,128.0,0.0,0.0,0.0,0.0,5
19.0,147.0,200.0,9.0,53.0,138.0,0.0,0.0,0.0,0.0,3
19.0,122.0,209.0,0.0,44.0,147.0,0.0,0.0,0.0,0.0,1
19.0,122.0,209.0,0.0,84.0,107.0,0.0,0.0,0.0,0.0,5
19.0,122.0,209.0,0.0,44.0,147.0,0.0,0.0,0.0,0.0,1
19.0,122.0,209.0,0.0,84.0,107.0,0.0,0.0,0.0,0.0,5
19.0,122.0,209.0,0.0,35.0,156.0,0.0,0.0,0.0,0.0,7
18.0,154.0,2.0,116.0,62.0,18.0,1.0,16.0,40.0,124.0,1
18.0,154.0,0.0,126.0,54.0,18.0,2.0,10.0,75.0,94.0,0
18.0,154.0,0.0,137.0,42.0,19.0,3.0,10.0,48.0,120.0,4
18.0,147.0,169.0,29.0,64.0,117.0,0.0,0.0,0.0,0.0,9
18.0,147.0,171.0,25.0,51.0,132.0,0.0,0.0,0.0,0.0,1
18.0,147.0,189.0,9.0,31.0,150.0,0.0,0.0,0.0,0.0,6
18.0,147.0,189.0,9.0,31.0,150.0,0.0,0.0,0.0,0.0,6
18.0,154.0,0.0,126.0,54.0,18.0,2.0,10.0,75.0,94.0,0
18.0,154.0,0.0,132.0,45.0,21.0,1.0,11.0,56.0,113.0,3
18.0,122.0,198.0,1.0,43.0,137.0,0.0,0.0,0.0,0.0,3
18.0,122.0,198.0,0.0,63.0,118.0,0.0,0.0,0.0,0.0,0
18.0,147.0,188.0,10.0,30.0,151.0,0.0,0.0,0.0,0.0,2
18.0,122.0,198.0,0.0,76.0,105.0,0.0,0.0,0.0,0.0,5
18.0,122.0,198.0,0.0,76.0,105.0,0.0,0.0,0.0,0.0,5
18.0,122.0,198.0,0.0,76.0,105.0,0.0,0.0,0.0,0.0,5
17.0,154.0,170.0,0.0,9.0,8.0,2.0,9.0,51.0,109.0,1
17.0,154.0,0.0,111.0,49.0,27.0,3.0,10.0,45.0,113.0,4
17.0,154.0,170.0,0.0,8.0,9.0,1.0,12.0,69.0,89.0,0
17.0,147.0,175.0,12.0,53.0,118.0,0.0,0.0,0.0,0.0,3
17.0,154.0,18.0,137.0,12.0,20.0,0.0,9.0,26.0,136.0,2
17.0,154.0,2.0,138.0,26.0,21.0,1.0,12.0,29.0,129.0,7
17.0,147.0,181.0,6.0,30.0,141.0,0.0,0.0,0.0,0.0,2
17.0,147.0,178.0,8.0,30.0,142.0,0.0,0.0,0.0,0.0,7
17.0,147.0,174.0,13.0,78.0,93.0,0.0,0.0,0.0,0.0,9
17.0,147.0,175.0,12.0,53.0,118.0,0.0,0.0,0.0,0.0,3
17.0,122.0,187.0,0.0,83.0,88.0,0.0,0.0,0.0,0.0,9
17.0,122.0,187.0,0.0,39.0,132.0,0.0,0.0,0.0,0.0,8
17.0,122.0,187.0,0.0,64.0,107.0,0.0,0.0,0.0,0.0,5
17.0,122.0,187.0,0.0,28.0,143.0,0.0,0.0,0.0,0.0,6
17.0,122.0,187.0,0.0,46.0,125.0,0.0,0.0,0.0,0.0,4
16.0,154.0,0.0,118.0,44.0,14.0,2.0,10.0,56.0,93.0,5
16.0,154.0,29.0,106.0,18.0,23.0,2.0,12.0,30.0,117.0,2
16.0,154.0,160.0,0.0,5.0,11.0,4.0,9.0,58.0,90.0,0
16.0,154.0,0.0,115.0,32.0,29.0,3.0,11.0,24.0,123.0,7
16.0,154.0,29.0,106.0,18.0,23.0,2.0,12.0,30.0,117.0,2
16.0,147.0,169.0,7.0,53.0,108.0,0.0,0.0,0.0,0.0,4
16.0,147.0,156.0,19.0,29.0,133.0,0.0,0.0,0.0,0.0,7
16.0,147.0,165.0,9.0,64.0,99.0,0.0,0.0,0.0,0.0,9
16.0,147.0,175.0,1.0,53.0,108.0,0.0,0.0,0.0,0.0,0
16.0,147.0,165.0,11.0,24.0,137.0,0.0,0.0,0.0,0.0,8
16.0,122.0,176.0,0.0,39.0,122.0,0.0,0.0,0.0,0.0,8
16.0,122.0,176.0,0.0,56.0,105.0,0.0,0.0,0.0,0.0,0
